raw_sponsor_name,cleaned_operating_name,parent_company_candidate,mapping_type,review_status,notes,dashboard_sponsor_name,parent_rollup_name_if_approved,recommended_current_use
Regulus Therapeutics Inc.,Regulus Therapeutics,Regulus Therapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Regulus Therapeutics,Regulus Therapeutics,Use dashboard_sponsor_name
Panolos Bioscience,Panolos Bioscience,Panolos Bioscience,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Panolos Bioscience,Panolos Bioscience,Use dashboard_sponsor_name
Angionetics Inc.,Angionetics,Angionetics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Angionetics,Angionetics,Use dashboard_sponsor_name
Cell to Cure ApS,Cell to Cure,Cell to Cure,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Cell to Cure,Cell to Cure,Use dashboard_sponsor_name
InGef - Institute for Applied Health Research Berlin GmbH,InGef - Institute for Applied Health Research Berlin,InGef - Institute for Applied Health Research Berlin,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,InGef - Institute for Applied Health Research Berlin,InGef - Institute for Applied Health Research Berlin,Use dashboard_sponsor_name
UCB Biopharma SRL,UCB Biopharma,UCB,acquisition_rollup_candidate,needs_review,Parent identified via internal knowledge or explicit name string; keep operating name unless group approves rollup.,UCB Biopharma,UCB,Use dashboard_sponsor_name for now; parent rollup requires team decision
Dynamic Medical Services dba Acesso Biologics,Acesso Biologics,Dynamic Medical Services,acquisition_rollup_candidate,needs_review,"DBA  identified; mapped legal entity as parent, operating name as cleaned sponsor.",Acesso Biologics,Dynamic Medical Services,Use dashboard_sponsor_name for now; parent rollup requires team decision
Polares Medical SA,Polares Medical,Polares Medical,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Polares Medical,Polares Medical,Use dashboard_sponsor_name
medac GmbH,medac,medac,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,medac,medac,Use dashboard_sponsor_name
"Scholar Rock, Inc.",Scholar Rock,Scholar Rock,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Scholar Rock,Scholar Rock,Use dashboard_sponsor_name
Kailera,Kailera,Kailera,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Kailera,Kailera,Use dashboard_sponsor_name
"Changchun GeneScience Pharmaceutical Co., Ltd.",Changchun GeneScience Pharmaceutical,Changchun GeneScience Pharmaceutical,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Changchun GeneScience Pharmaceutical,Changchun GeneScience Pharmaceutical,Use dashboard_sponsor_name
"Shanghai Longwood Biopharmaceuticals Co., Ltd.",Shanghai Longwood Biopharmaceuticals,Shanghai Longwood Biopharmaceuticals,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Shanghai Longwood Biopharmaceuticals,Shanghai Longwood Biopharmaceuticals,Use dashboard_sponsor_name
"Adaptive Phage Therapeutics, Inc.",Adaptive Phage Therapeutics,Adaptive Phage Therapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Adaptive Phage Therapeutics,Adaptive Phage Therapeutics,Use dashboard_sponsor_name
Impulse Dynamics,Impulse Dynamics,Impulse Dynamics,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Impulse Dynamics,Impulse Dynamics,Use dashboard_sponsor_name
Achieve Life Sciences,Achieve Life Sciences,Achieve Life Sciences,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Achieve Life Sciences,Achieve Life Sciences,Use dashboard_sponsor_name
Xeno Biosciences,Xeno Biosciences,Xeno Biosciences,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Xeno Biosciences,Xeno Biosciences,Use dashboard_sponsor_name
Laekna Limited,Laekna,Laekna,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Laekna,Laekna,Use dashboard_sponsor_name
Tenet Medicines,Tenet Medicines,Tenet Medicines,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Tenet Medicines,Tenet Medicines,Use dashboard_sponsor_name
Ardelyx,Ardelyx,Ardelyx,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Ardelyx,Ardelyx,Use dashboard_sponsor_name
Sam Chun Dang Pharm. Co. Ltd.,Sam Chun Dang Pharm,Sam Chun Dang Pharm,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Sam Chun Dang Pharm,Sam Chun Dang Pharm,Use dashboard_sponsor_name
Travera Inc,Travera,Travera,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Travera,Travera,Use dashboard_sponsor_name
Barinthus Biotherapeutics,Barinthus Biotherapeutics,Barinthus Biotherapeutics,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Barinthus Biotherapeutics,Barinthus Biotherapeutics,Use dashboard_sponsor_name
"Teijin America, Inc.",Teijin America,Teijin,acquisition_rollup_candidate,needs_review,Parent identified via internal knowledge or explicit name string; keep operating name unless group approves rollup.,Teijin America,Teijin,Use dashboard_sponsor_name for now; parent rollup requires team decision
"ZyVersa Therapeutics, Inc.",ZyVersa Therapeutics,ZyVersa Therapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,ZyVersa Therapeutics,ZyVersa Therapeutics,Use dashboard_sponsor_name
Philips Clinical & Medical Affairs Global,Philips Clinical & Medical Affairs Global,Philips,acquisition_rollup_candidate,needs_review,Parent identified via internal knowledge or explicit name string; keep operating name unless group approves rollup.,Philips Clinical & Medical Affairs Global,Philips,Use dashboard_sponsor_name for now; parent rollup requires team decision
Abbott Rapid Dx,Abbott Rapid Dx,Abbott,acquisition_rollup_candidate,needs_review,Parent identified via internal knowledge or explicit name string; keep operating name unless group approves rollup.,Abbott Rapid Dx,Abbott,Use dashboard_sponsor_name for now; parent rollup requires team decision
ImmunAbs Inc.,ImmunAbs,ImmunAbs,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,ImmunAbs,ImmunAbs,Use dashboard_sponsor_name
"Black Tie Medical, Inc.",Black Tie Medical,Black Tie Medical,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Black Tie Medical,Black Tie Medical,Use dashboard_sponsor_name
Protara Therapeutics,Protara Therapeutics,Protara Therapeutics,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Protara Therapeutics,Protara Therapeutics,Use dashboard_sponsor_name
"Lilac Therapeutics, Inc.",Lilac Therapeutics,Lilac Therapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Lilac Therapeutics,Lilac Therapeutics,Use dashboard_sponsor_name
"SAb Biotherapeutics, Inc.",SAb Biotherapeutics,SAb Biotherapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,SAb Biotherapeutics,SAb Biotherapeutics,Use dashboard_sponsor_name
AbelZeta Inc.,AbelZeta,AbelZeta,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,AbelZeta,AbelZeta,Use dashboard_sponsor_name
Certmedica International GmbH,Certmedica International,Certmedica International,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Certmedica International,Certmedica International,Use dashboard_sponsor_name
icometrix,icometrix,icometrix,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,icometrix,icometrix,Use dashboard_sponsor_name
"Abbisko Therapeutics Co, Ltd",Abbisko Therapeutics,Abbisko Therapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Abbisko Therapeutics,Abbisko Therapeutics,Use dashboard_sponsor_name
"Hepion Pharmaceuticals, Inc.",Hepion Pharmaceuticals,Hepion Pharmaceuticals,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Hepion Pharmaceuticals,Hepion Pharmaceuticals,Use dashboard_sponsor_name
"Oryn Therapeutics, LLC",Oryn Therapeutics,Oryn Therapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Oryn Therapeutics,Oryn Therapeutics,Use dashboard_sponsor_name
"Neomorph, Inc",Neomorph,Neomorph,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Neomorph,Neomorph,Use dashboard_sponsor_name
Molecure S.A.,Molecure,Molecure,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Molecure,Molecure,Use dashboard_sponsor_name
"TIXiMED, Inc.",TIXiMED,TIXiMED,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,TIXiMED,TIXiMED,Use dashboard_sponsor_name
"TaiRx, Inc.",TaiRx,TaiRx,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,TaiRx,TaiRx,Use dashboard_sponsor_name
Fresenius Kabi,Fresenius Kabi,Fresenius Kabi,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Fresenius Kabi,Fresenius Kabi,Use dashboard_sponsor_name
Dragonfly Therapeutics,Dragonfly Therapeutics,Dragonfly Therapeutics,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Dragonfly Therapeutics,Dragonfly Therapeutics,Use dashboard_sponsor_name
DEKA Biosciences,DEKA Biosciences,DEKA Biosciences,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,DEKA Biosciences,DEKA Biosciences,Use dashboard_sponsor_name
Chiesi SAS,Chiesi,Chiesi,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Chiesi,Chiesi,Use dashboard_sponsor_name
"Osel, Inc.",Osel,Osel,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Osel,Osel,Use dashboard_sponsor_name
UTC Therapeutics Inc.,UTC Therapeutics,UTC Therapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,UTC Therapeutics,UTC Therapeutics,Use dashboard_sponsor_name
Gliknik Inc.,Gliknik,Gliknik,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Gliknik,Gliknik,Use dashboard_sponsor_name
"Prostasis, LLC, dba Tonum Health",Tonum Health,Prostasis,acquisition_rollup_candidate,needs_review,"DBA  identified; mapped legal entity as parent, operating name as cleaned sponsor.",Tonum Health,Prostasis,Use dashboard_sponsor_name for now; parent rollup requires team decision
"1Globe Biomedical Co., Ltd.",1Globe Biomedical,1Globe Biomedical,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,1Globe Biomedical,1Globe Biomedical,Use dashboard_sponsor_name
Incannex Healthcare Ltd,Incannex Healthcare,Incannex Healthcare,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Incannex Healthcare,Incannex Healthcare,Use dashboard_sponsor_name
"Agios Pharmaceuticals, Inc.",Agios Pharmaceuticals,Agios Pharmaceuticals,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Agios Pharmaceuticals,Agios Pharmaceuticals,Use dashboard_sponsor_name
"Terns, Inc.",Terns,Terns,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Terns,Terns,Use dashboard_sponsor_name
A2 Healthcare Taiwan Corporation,A2 Healthcare Taiwan,A2 Healthcare Taiwan,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,A2 Healthcare Taiwan,A2 Healthcare Taiwan,Use dashboard_sponsor_name
"Mabscale, LLC",Mabscale,Mabscale,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Mabscale,Mabscale,Use dashboard_sponsor_name
Closed Loop Medicine,Closed Loop Medicine,Closed Loop Medicine,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Closed Loop Medicine,Closed Loop Medicine,Use dashboard_sponsor_name
Pharmalyte Solutions LLC,Pharmalyte Solutions,Pharmalyte Solutions,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Pharmalyte Solutions,Pharmalyte Solutions,Use dashboard_sponsor_name
Nanjing Chia-tai Tianqing Pharmaceutical,Nanjing Chia-tai Tianqing Pharmaceutical,Nanjing Chia-tai Tianqing Pharmaceutical,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Nanjing Chia-tai Tianqing Pharmaceutical,Nanjing Chia-tai Tianqing Pharmaceutical,Use dashboard_sponsor_name
Cumberland Pharmaceuticals,Cumberland Pharmaceuticals,Cumberland Pharmaceuticals,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Cumberland Pharmaceuticals,Cumberland Pharmaceuticals,Use dashboard_sponsor_name
"Gila Therapeutics, Inc.",Gila Therapeutics,Gila Therapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Gila Therapeutics,Gila Therapeutics,Use dashboard_sponsor_name
"VM Discovery, Inc.",VM Discovery,VM Discovery,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,VM Discovery,VM Discovery,Use dashboard_sponsor_name
Eureka Therapeutics Inc.,Eureka Therapeutics,Eureka Therapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Eureka Therapeutics,Eureka Therapeutics,Use dashboard_sponsor_name
Arialys Australia Pty Ltd,Arialys Australia,Arialys Australia,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Arialys Australia,Arialys Australia,Use dashboard_sponsor_name
LISCure Biosciences,LISCure Biosciences,LISCure Biosciences,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,LISCure Biosciences,LISCure Biosciences,Use dashboard_sponsor_name
"TScan Therapeutics, Inc.",TScan Therapeutics,TScan Therapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,TScan Therapeutics,TScan Therapeutics,Use dashboard_sponsor_name
"89bio, Inc.",89bio,89bio,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,89bio,89bio,Use dashboard_sponsor_name
Qurgen Inc.,Qurgen,Qurgen,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Qurgen,Qurgen,Use dashboard_sponsor_name
Ingenia Therapeutics INC,Ingenia Therapeutics,Ingenia Therapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Ingenia Therapeutics,Ingenia Therapeutics,Use dashboard_sponsor_name
Zucara Therapeutics Inc.,Zucara Therapeutics,Zucara Therapeutics,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Zucara Therapeutics,Zucara Therapeutics,Use dashboard_sponsor_name
Anji Pharma,Anji Pharma,Anji Pharma,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Anji Pharma,Anji Pharma,Use dashboard_sponsor_name
MacroGenics,MacroGenics,MacroGenics,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,MacroGenics,MacroGenics,Use dashboard_sponsor_name
"Jacobio Pharmaceuticals Co., Ltd.",Jacobio Pharmaceuticals,Jacobio Pharmaceuticals,simple_name_variant,no_review_needed,Likely simple sponsor-name standardization.,Jacobio Pharmaceuticals,Jacobio Pharmaceuticals,Use dashboard_sponsor_name
Antabio,Antabio,Antabio,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Antabio,Antabio,Use dashboard_sponsor_name
Quark Pharmaceuticals,Quark Pharmaceuticals,Quark Pharmaceuticals,left_as_is,no_review_needed,No related sponsor/parent mapping identified; kept as original sponsor name.,Quark Pharmaceuticals,Quark Pharmaceuticals,Use dashboard_sponsor_name
